,ID,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Education_0,Education_1,Education_2,Education_3,Education_4,Marital_Status_0,Marital_Status_1,Marital_Status_2,Marital_Status_3,Marital_Status_4,Marital_Status_5,Marital_Status_6,Marital_Status_7
1886,7505,1,1,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1887,5113,0,0,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1888,10858,1,1,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1889,2961,1,0,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1890,2747,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1891,3010,0,0,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1892,5790,1,0,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1893,6892,0,1,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1894,1743,0,0,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1895,3578,0,1,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1896,8462,1,0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1897,5558,0,0,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1898,4619,0,0,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1899,8780,0,1,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1900,10789,1,1,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1901,10779,0,0,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1902,5896,0,0,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1903,2337,1,0,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1904,10951,0,1,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1905,544,0,0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1906,17,0,1,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1907,10680,1,0,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1908,3265,0,0,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1909,5623,1,0,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1910,5832,0,0,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1911,5544,0,1,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1912,6417,0,0,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1913,5831,0,1,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1914,7101,0,1,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1915,10176,0,1,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1916,2326,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1917,4385,1,0,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1918,2929,0,0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1919,10686,1,1,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1920,2546,0,1,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1921,3283,0,1,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1922,3138,0,0,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1923,4994,0,0,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1924,7966,1,1,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1925,3112,1,0,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1926,10872,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1927,2181,0,0,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1928,1867,0,0,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1929,1518,1,1,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1930,5734,1,1,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1931,2878,0,1,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1932,1458,1,0,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1933,7007,2,0,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1934,6200,0,1,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1935,1403,1,1,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1936,4827,0,1,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1937,6250,0,1,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1938,9291,0,1,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1939,2478,1,0,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1940,1139,0,0,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1941,5138,0,1,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1942,5393,1,0,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1943,10413,0,0,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1944,5015,1,0,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1945,10868,0,0,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1946,10676,0,0,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1947,2495,0,1,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1948,7842,1,1,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1949,9955,0,1,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1950,6663,0,0,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1951,2162,0,1,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1952,3434,0,0,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1953,7919,0,0,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1954,5626,0,0,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1955,6428,0,0,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1956,8514,1,0,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1957,10448,0,1,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1958,2109,0,0,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1959,7530,1,1,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1960,8925,0,1,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1961,3009,0,0,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1962,6355,1,1,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1963,3517,1,1,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1964,1158,0,1,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1965,6203,0,0,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1966,7165,0,1,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1967,3595,0,1,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1968,8537,0,0,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1969,4331,0,0,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1970,6281,0,1,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1971,4338,1,0,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1972,2452,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1973,9507,0,1,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1974,8360,1,1,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1975,10311,0,1,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1976,5117,0,0,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1977,4867,1,1,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1978,9289,1,0,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1979,10913,1,0,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1980,3032,1,0,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1981,8524,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1982,3334,0,0,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1983,4470,0,1,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1984,1406,1,1,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1985,8619,0,1,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1986,10821,1,1,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1987,4552,0,0,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1988,898,1,0,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1989,9797,0,1,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1990,10949,0,0,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1991,8212,0,1,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1992,6248,0,0,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1993,10164,0,1,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1994,4547,1,1,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1995,6815,0,0,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1996,4122,0,0,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1997,10841,0,1,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1998,5370,1,0,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1999,176,0,1,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2000,4860,1,0,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2001,10757,1,0,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2002,4023,1,0,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2003,6679,0,0,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2004,9923,1,1,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2005,7181,0,1,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2006,3599,0,1,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2007,405,0,1,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2008,6870,0,1,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2009,832,0,1,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2010,2002,0,0,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2011,3657,1,0,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2012,500,0,0,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2013,1951,0,0,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2014,3262,0,0,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
2015,4102,1,1,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2016,7042,0,0,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2017,10598,1,1,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018,255,1,1,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2019,2375,1,2,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2020,9829,1,0,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2021,6214,1,0,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2022,4954,1,1,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2023,7861,0,1,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2024,4837,0,1,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2025,9423,1,0,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2026,4198,1,1,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2027,153,0,0,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2028,9323,0,1,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2029,10001,1,0,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2030,3945,0,1,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2031,3799,0,1,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2032,8625,1,0,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2033,3491,0,1,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2034,983,1,0,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2035,9119,0,1,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2036,4786,1,1,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2037,5872,0,1,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2038,6568,1,0,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2039,5628,0,0,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2040,5631,0,0,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2041,4974,1,2,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2042,8416,1,0,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2043,5454,1,0,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2044,4095,1,0,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2045,5474,1,0,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2046,4268,0,1,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2047,10701,0,0,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2048,3507,1,0,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
2049,2079,0,0,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2050,626,1,1,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2051,4426,1,1,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2052,2591,0,1,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2053,10509,1,1,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2054,6382,1,1,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2055,6673,0,0,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2056,7441,1,0,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2057,1071,0,1,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2058,10061,0,1,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2060,8775,1,0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2062,2345,0,0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2063,322,1,1,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2064,10897,0,1,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2065,123,0,1,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2066,6103,0,0,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2067,7899,0,1,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2068,10500,1,0,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2069,1655,1,0,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2070,2406,0,1,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2071,2712,0,1,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2072,5517,1,0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
